ID,pred
3130_1,0.9977606534957886
1616_1,0.09058862179517746
2053_1,0.8572512269020081
3334_1,0.9993081092834473
2868_1,0.8515395522117615
1060_1,0.9939061999320984
2596_1,0.13164986670017242
326_1,0.1758832484483719
3527_1,0.9959084987640381
2386_1,0.06384514272212982
1442_1,0.015583851374685764
4141_1,0.3175136148929596
3453_1,0.99967360496521
4034_1,0.9080880880355835
1510_1,0.0093167619779706
2985_1,0.7263462543487549
882_1,0.9988034963607788
1094_1,0.9979860782623291
1171_1,0.9994298815727234
4172_1,0.9530739188194275
3050_1,0.9875548481941223
170_1,0.037535395473241806
4125_1,0.9218279123306274
89_1,0.059677157551050186
1162_1,0.9810283780097961
820_1,0.9993175268173218
1946_1,0.7403014898300171
2489_1,0.06842035055160522
4502_1,0.9846625328063965
3435_1,0.9996507167816162
4418_1,0.9877663850784302
159_1,0.07669030129909515
166_1,0.06021054461598396
2031_1,0.9929503202438354
4379_1,0.9978356957435608
77_1,0.04751680791378021
1575_1,0.010722839273512363
271_1,0.7953351140022278
3485_1,0.9996125102043152
4135_1,0.27490541338920593
2019_1,0.9239754676818848
1503_1,0.0074476925656199455
4294_1,0.9982781410217285
2656_1,0.03958761692047119
1216_1,0.023342745378613472
3811_1,0.9911556243896484
1005_1,0.9981181621551514
3463_1,0.9993008375167847
3080_1,0.9978541731834412
1153_1,0.9993045330047607
1614_1,0.13212113082408905
493_1,0.865050196647644
3259_1,0.9994828701019287
3620_1,0.9841428399085999
3869_1,0.9926551580429077
4412_1,0.9999998807907104
1044_1,0.9997979998588562
2203_1,0.959185779094696
3404_1,0.9993732571601868
3896_1,0.9500635266304016
2685_1,0.09039347618818283
2721_1,0.13719314336776733
771_1,0.7298423051834106
1328_1,0.020236356183886528
3721_1,0.993763267993927
1565_1,0.027754487469792366
2639_1,0.11122286319732666
2406_1,0.3503167927265167
4108_1,0.9882707595825195
3884_1,0.9835915565490723
853_1,0.9961214661598206
191_1,0.062307074666023254
3590_1,0.9993300437927246
422_1,0.21857546269893646
675_1,0.9875340461730957
1218_1,0.01868460327386856
3792_1,0.9653432369232178
1268_1,0.04085404798388481
2049_1,0.9531911015510559
3257_1,0.9955000281333923
1858_1,0.07934261858463287
1884_1,0.05750945582985878
2948_1,0.9915629625320435
721_1,0.9984884262084961
2281_1,0.10191996395587921
1137_1,0.9998045563697815
2274_1,0.9902902245521545
851_1,0.9998199343681335
3449_1,0.9982520937919617
1287_1,0.012407000176608562
3148_1,0.9932831525802612
4076_1,0.2904799282550812
2517_1,0.11678574234247208
2817_1,0.5030770897865295
1935_1,0.04295819625258446
226_1,0.43947044014930725
2415_1,0.0777919739484787
2302_1,0.9968875050544739
3856_1,0.935695469379425
464_1,0.977948009967804
3100_1,0.9976189732551575
1050_1,0.9970249533653259
3028_1,0.2864501178264618
2003_1,0.9982445240020752
1214_1,0.00675581768155098
513_1,0.054751116782426834
2263_1,0.960909903049469
